Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
India,IND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,14.9984302520752,14.7189445495605,14.6473617553711,..,..
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.71,70.91,70.15,..,..,..
India,IND,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.50802913634454,0.503525209833867,0.49961408065888,..,..,..
India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.4,34.3,32.4,30.6,..,..
India,IND,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.191559627760315,0.195425248952173,0.199804041519211,..,..,..
India,IND,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,83.04086375,83.19931634,..,..,..,..
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.997705161571503,-0.796840608119965,-0.841136157512665,-0.691997945308685,-0.568608164787292,..
India,IND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.8081180811808,14.3911439114391,14.3646408839779,14.4444444444444,14.9446494464945,..
India,IND,Regulatory Quality: Estimate,RQ.EST,-0.225996732711792,-0.150565445423126,-0.128488674759865,-0.0908545926213264,-0.0504464171826839,..
India,IND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,32.73,33.27,35.82,..,..,..
India,IND,Rule of Law: Estimate,RL.EST,-0.000957082957029343,-0.06662368029356,-0.057718563824892,-0.108277000486851,0.11470004171133,..
India,IND,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01533448696136,1.01977431774139,1.00732743740082,0.991640269756317,..,..
India,IND,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9,9,..,..,..,..
India,IND,Voice and Accountability: Estimate,VA.EST,0.36043393611908,0.268094271421433,0.126321062445641,0.0909888669848442,0.0509058088064194,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.47930689489956,3.4793065712489,3.4793065712489,4.39560904389773,4.39560904389773,..
India,IND,Tree Cover Loss (hectares),AG.LND.FRLS.HA,132233,121154,137716,132748,..,..
India,IND,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,66.4920928322,66.4920928322,66.4920928322,..,..,..
Indonesia,IDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,78.5,81.6,84.4,86.9,..,..
Indonesia,IDN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,18.9256595520418,..,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.12683683837158,2.24528577070833,2.07165896221472,..,..,..
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.29945981502533,-0.473180323839188,-0.454076617956162,-0.449074685573578,-0.434910655021667,..
Indonesia,IDN,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.11695855,..,..,..,..,..
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,0.141279011964798,0.138761013746262,0.317363321781158,0.347363114356995,0.436999291181564,..
Indonesia,IDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.7957096099854,17.33811378479,17.9436836242676,16.0678157806396,..,..
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.338,70.518,68.808,..,..,..
Indonesia,IDN,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,1.25572534588279,1.25977141211468,1.22856397956624,..,..,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,24.6,23.8,22.9,22.2,..,..
Indonesia,IDN,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.276590358354594,0.269024903354582,0.278070356333493,..,..,..
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.11325719,19.37146134,..,..,..,..
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.552077412605286,-0.502156674861908,-0.462322682142258,-0.531467199325562,-0.439423859119415,..
Indonesia,IDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.8214285714286,17.3913043478261,20.3478260869565,21.0434782608696,21.9130434782609,..
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,-0.0218164678663015,0.0289513897150755,0.216156706213951,0.287561029195786,0.205959960818291,..
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.05,19.77,22.01,..,..,..
Indonesia,IDN,Rule of Law: Estimate,RL.EST,-0.313785791397095,-0.346690058708191,-0.362381368875504,-0.253610879182816,-0.188954651355743,..
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.993399977684021,..,..,..,..,..
Indonesia,IDN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6,6,..,..,..,..
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,0.162236914038658,0.131288319826126,0.0991333574056625,0.149607941508293,0.141518741846085,..
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.26823344567267,5.26823969424399,5.26844355421237,5.26844355421237,5.26844355421237,..
Indonesia,IDN,Tree Cover Loss (hectares),AG.LND.FRLS.HA,1218733,1176884,961588,841391,..,..
Indonesia,IDN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,29.6965452848,29.6965452848,29.6965452848,..,..,..
Ireland,IRL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..,..
Ireland,IRL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,5.68459569024138,..,..,..,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.69902755440575,7.25774875667262,6.76822759018266,..,..,..
Ireland,IRL,Control of Corruption: Estimate,CC.EST,1.5346816778183,1.45883345603943,1.53513503074646,1.61967813968658,1.67444837093353,..
Ireland,IRL,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.428728969,..,..,..,..,..
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,1.37823557853699,1.2576550245285,1.43574929237366,1.4654449224472,1.54913818836212,..
Ireland,IRL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.4752531051636,..,11.8775758743286,12.0236730575562,..,..
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2048780487805,82.7024390243903,82.5560975609756,..,..,..
Ireland,IRL,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,3.11940499034786,3.08546704726468,3.05950970858402,..,..,..
Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4,3.3,3.2,3.1,..,..
Ireland,IRL,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,2.00988430071111,1.93582352492937,1.92019357573803,..,..,..
Ireland,IRL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.916850375,7.854094218,..,..,..,..
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.01116824150085,0.959303259849548,0.965446054935455,0.843531429767609,0.881889522075653,..
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.1518987341772,22.1518987341772,22.5,22.5,23.125,..
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,1.61936497688293,1.59087955951691,1.4674471616745,1.55254113674164,1.63956081867218,..
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.83,12.33,13.69,..,..,..
Ireland,IRL,Rule of Law: Estimate,RL.EST,1.41238701343536,1.34780561923981,1.45693945884705,1.493408203125,1.5274144411087,..
Ireland,IRL,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0602400302887,1.04007995128632,1.04173004627228,..,..,..
Ireland,IRL,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,7,7,..,..,..,..
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,1.29546582698822,1.30319917201996,1.38950836658478,1.41824901103973,1.44950783252716,..
Ireland,IRL,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.04223100626643,4.0418745023801,4.0411469032234,4.04114690523721,4.04113649784499,..
Ireland,IRL,Tree Cover Loss (hectares),AG.LND.FRLS.HA,8380,10370,6207,8780,..,..
Ireland,IRL,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,20.0421348315,21.5688202247,21.6404494382,..,..,..
Italy,ITA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..,..
Italy,ITA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,5.50478804647942,..,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.37694036055885,5.31103098673157,4.73237277079935,..,..,..
Italy,ITA,Control of Corruption: Estimate,CC.EST,0.21592815220356,0.234261184930801,0.509864330291748,0.517414450645447,0.52778172492981,..
Italy,ITA,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.441058227,..,..,..,..,..
Italy,ITA,Government Effectiveness: Estimate,GE.EST,0.409032583236694,0.451061338186264,0.360985457897186,0.326035767793655,0.449057072401047,..
Italy,ITA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.11164093017578,8.04736328125,7.4938817024231,7.43716192245483,..,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3463414634146,83.4975609756098,82.1951219512195,..,..,..
Italy,ITA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.736849114954612,0.741016912850208,0.738383267873062,..,..,..
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2,3,2.8,2.6,..,..
Italy,ITA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.27266423156161,0.275417847128771,0.269010274778024,..,..,..
Italy,ITA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.26524128,16.08828133,..,..,..,..
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.326139509677887,0.381040453910828,0.39929535984993,0.550413906574249,0.413505375385284,..
Italy,ITA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,35.7142857142857,35.7142857142857,35.7142857142857,35.7142857142857,32.25,..
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,0.715148270130157,0.942923724651337,0.487740814685822,0.526738524436951,0.510931491851807,..
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.08,17.27,18.69,..,..,..
Italy,ITA,Rule of Law: Estimate,RL.EST,0.240896880626678,0.273004680871964,0.207708835601807,0.240628808736801,0.297009468078613,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.978990018367767,0.983399987220764,0.990440011024475,..,..,..
Italy,ITA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,..,..,..,..
Italy,ITA,Voice and Accountability: Estimate,VA.EST,0.963564574718475,0.905116975307465,1.05466663837433,1.08490908145905,1.07030594348907,..
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,13.3653061047713,13.3348722756161,13.9525919902193,13.9522927482132,14.5439513188323,..
Italy,ITA,Tree Cover Loss (hectares),AG.LND.FRLS.HA,38844,59705,28246,28264,..,..
Italy,ITA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,29.6810291656,29.8220107498,29.6457837695,..,..,..
Japan,JPN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..,..
Japan,JPN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,10.2966193961317,..,..,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.76197885041518,8.47840057488964,8.0314958696668,..,..,..
Japan,JPN,Control of Corruption: Estimate,CC.EST,1.38864803314209,1.43116724491119,1.46393418312073,1.53605020046234,1.53997182846069,..
Japan,JPN,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.465823625,..,..,..,..,..
Japan,JPN,Government Effectiveness: Estimate,GE.EST,1.63468813896179,1.55019092559814,1.54766714572906,1.3627552986145,1.61974680423737,..
Japan,JPN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.12938404083252,8.14637565612793,7.29284954071045,7.42792320251465,..,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.2109756097561,84.3563414634146,84.56,..,..,..
Japan,JPN,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.209610407693339,0.206543822463339,0.204206463832854,..,..,..
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.5,2.5,2.4,2.3,..,..
Japan,JPN,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.149681496400155,0.149173796640686,0.146509257252833,..,..,..
Japan,JPN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.47597168,13.46980666,..,..,..,..
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.03735864162445,1.01969504356384,1.02606689929962,1.01535642147064,1.07391095161438,..
Japan,JPN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.1075268817204,10.1075268817204,9.89247311827957,9.67741935483871,9.91379310344828,..
Japan,JPN,Regulatory Quality: Estimate,RQ.EST,1.33422780036926,1.31464898586273,1.3470870256424,1.36984014511108,1.43877255916595,..
Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.26,7.76,8.45,..,..,..
Japan,JPN,Rule of Law: Estimate,RL.EST,1.49416756629944,1.49700272083282,1.47368693351746,1.54056346416473,1.55824029445648,..
Japan,JPN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00345003604889,1.0034099817276,..,..,..,..
Japan,JPN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,..,..,..,..
Japan,JPN,Voice and Accountability: Estimate,VA.EST,0.99475222826004,0.929792582988739,0.983319520950317,1.06673097610474,1.01706731319427,..
Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,10.0262887092871,10.0262880741963,10.0262020412695,15.2354423763212,15.2354423763212,..
Japan,JPN,Tree Cover Loss (hectares),AG.LND.FRLS.HA,50502,51375,48053,48452,..,..
Japan,JPN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,36.367816092,36.0459770115,36.0459770115,..,..,..
"Korea, Rep.",KOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..,..
"Korea, Rep.",KOR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,12.8287871492843,..,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.2164561683734,11.8252835873752,10.9900295814285,..,..,..
"Korea, Rep.",KOR,Control of Corruption: Estimate,CC.EST,0.57312136888504,0.705077528953552,0.698436558246613,0.733705759048462,0.748461604118347,..
"Korea, Rep.",KOR,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.573860662,..,..,..,..,..
"Korea, Rep.",KOR,Government Effectiveness: Estimate,GE.EST,1.13534736633301,1.33259665966034,1.37035512924194,1.36732113361359,1.34957349300385,..
"Korea, Rep.",KOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.3129301071167,13.8308200836182,12.8317098617554,..,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6268292682927,83.2268292682927,83.4268292682927,..,..,..
"Korea, Rep.",KOR,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.43156061625442,0.426810673665602,0.424223103261793,..,..,..
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2,3.1,3,2.9,..,..
"Korea, Rep.",KOR,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.199782860765612,0.199202652527232,0.194782546627274,..,..,..
"Korea, Rep.",KOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.43635201,27.44033926,..,..,..,..
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.638081014156342,0.546021044254303,0.608559489250183,0.62952595949173,0.56241101026535,..
"Korea, Rep.",KOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17,16.6666666666667,19,19,18.6440677966102,..
"Korea, Rep.",KOR,Regulatory Quality: Estimate,RQ.EST,1.09374976158142,1.05925858020782,1.02495074272156,1.09228515625,1.1452225446701,..
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.18,3.23,3.63,..,..,..
"Korea, Rep.",KOR,Rule of Law: Estimate,RL.EST,1.199627161026,1.15671002864838,1.14733135700226,1.09629344940186,1.15970313549042,..
"Korea, Rep.",KOR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.995530009269714,0.9964200258255,0.9964200258255,..,..,..
"Korea, Rep.",KOR,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,..,..,..,..
"Korea, Rep.",KOR,Voice and Accountability: Estimate,VA.EST,0.798121333122253,0.751704931259155,0.822011470794678,0.93204939365387,0.872202396392822,..
"Korea, Rep.",KOR,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,3.99024573773508,5.54605195130945,5.809074998156,5.86193513145444,5.86193513145444,..
"Korea, Rep.",KOR,Tree Cover Loss (hectares),AG.LND.FRLS.HA,21850,20732,20123,17344,..,..
"Korea, Rep.",KOR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,85.2218330414,85.2218330414,85.2218330414,..,..,..
Malaysia,MYS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.2,94.9,94.2,93.8,..,..
Malaysia,MYS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,18.138603074633,..,..,..,..
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.4523713820598,7.46499971649816,7.38371541222915,..,..,..
Malaysia,MYS,Control of Corruption: Estimate,CC.EST,0.300330877304077,0.233307585120201,0.229109853506088,0.146786317229271,0.249183893203735,..
Malaysia,MYS,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.246856017,..,..,..,..,..
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,1.05384254455566,0.967821717262268,1.02247262001038,0.953544080257416,0.993270576000214,..
Malaysia,MYS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,20.7007713317871,19.1384525299072,21.5810375213623,20.4625778198242,20.14967918396,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.644,75.76,75.938,..,..,..
Malaysia,MYS,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,1.17110885241832,1.16050423880976,1.11974716169368,..,..,..
Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8,7.9,7.7,7.6,..,..
Malaysia,MYS,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.279486047942252,0.282197229394446,0.279069212665195,..,..,..
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.46084288,16.59099631,..,..,..,..
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.247989401221275,0.146066397428513,0.124463096261024,0.0587539859116077,0.140358164906502,..
Malaysia,MYS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.9013452914798,14.4144144144144,14.8648648648649,14.8648648648649,13.5746606334842,..
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,0.575907409191132,0.547572374343872,0.666613459587097,0.714465439319611,0.644006609916687,..
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.31,5.59,5.84,..,..,..
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.529128134250641,0.491362243890762,0.572214603424072,0.532973885536194,0.561897993087769,..
Malaysia,MYS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04651999473572,1.04038000106812,1.03951001167297,..,..,..
Malaysia,MYS,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,7,7,..,..,..,..
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,-0.100061126053333,-0.0478364825248718,-0.155352875590324,-0.165285885334015,-0.00209344946779311,..
Malaysia,MYS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,8.98554474171629,8.98544308731585,7.54807340769765,8.84608979586651,8.84608979586651,..
Malaysia,MYS,Tree Cover Loss (hectares),AG.LND.FRLS.HA,437985,395367,268721,277554,..,..
Malaysia,MYS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,3.4394871795,3.4394871795,3.4394871795,..,..,..
Netherlands,NLD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..,..
Netherlands,NLD,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,6.00082384419398,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.78514410481566,8.41396927991521,7.4715534787719,..,..,..
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,1.88895213603973,1.86780214309692,2.00024700164795,2.00462627410889,1.91718029975891,..
Netherlands,NLD,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.502264079,..,..,..,..,..
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,1.80971109867096,1.76726531982422,1.80571496486664,1.72705924510956,1.57946932315826,..
Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.9594812393188,11.8349256515503,10.9442539215088,11.019962310791,..,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8121951219512,82.1121951219512,81.3585365853659,..,..,..
Netherlands,NLD,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.901206871157356,0.895918718118102,0.87151773643322,..,..,..
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4,4,4.1,4.1,..,..
Netherlands,NLD,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.490088688506667,0.490094944246928,0.477992781870825,..,..,..
Netherlands,NLD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.07642052,12.0392862,..,..,..,..
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.838097333908081,0.821221172809601,0.830863893032074,0.892923951148987,0.717304825782776,..
Netherlands,NLD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36,31.3333333333333,33.3333333333333,39.3333333333333,40.6666666666667,..
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2.01364374160767,1.84916996955872,1.74825215339661,1.73918282985687,1.71227204799652,..
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.44,8.61,10.79,..,..,..
Netherlands,NLD,Rule of Law: Estimate,RL.EST,1.74473142623901,1.73514080047607,1.70814049243927,1.69880509376526,1.65742564201355,..
Netherlands,NLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00550997257233,1.0064799785614,1.0083099603653,..,..,..
Netherlands,NLD,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,..,..,..,..
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,1.49929475784302,1.48340129852295,1.51986396312714,1.49022936820984,1.54186487197876,..
Netherlands,NLD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,21.2099164976154,25.3090326090471,25.3109343963498,25.3079470385988,25.3069573160867,..
Netherlands,NLD,Tree Cover Loss (hectares),AG.LND.FRLS.HA,1271,2481,1922,2457,..,..
Netherlands,NLD,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,16.3669836132,17.0006069189,16.8035605907,..,..,..
New Zealand,NZL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..,..
New Zealand,NZL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,4.35473043131918,..,..,..,..
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.61327184426397,6.83005302056555,6.16079918274331,..,..,..
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.1350314617157,2.13102984428406,2.11714220046997,2.17015552520752,2.16333413124084,..
New Zealand,NZL,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.502148983,..,..,..,..,..
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.6288366317749,1.63260245323181,1.53899621963501,1.30689489841461,1.34053194522858,..
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.8044004440308,15.8658418655396,14.436502456665,14.2881803512573,..,..
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7073170731707,82.0560975609756,82.2560975609756,..,..,..
New Zealand,NZL,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,6.68871328408766,6.54203088046273,6.3341198774115,..,..,..
New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5,4.9,4.8,4.7,..,..
New Zealand,NZL,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,3.07527635187528,3.01264441476542,2.92913525008841,..,..,..
New Zealand,NZL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.034471375,6.048305496,..,..,..,..
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.51216089725494,1.41574943065643,1.46777844429016,1.3952362537384,1.31238234043121,..
